货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间
美元,687.46,681.86,690.37,690.37,688.94,2018-12-27 09:42:27
美元,687.51,681.91,690.42,690.42,688.94,2018-12-27 09:39:59
美元,687.46,681.86,690.37,690.37,688.94,2018-12-27 09:37:01
美元,687.51,681.91,690.42,690.42,688.94,2018-12-27 09:34:41
美元,687.6,682.01,690.52,690.52,688.94,2018-12-27 09:33:42
美元,687.7,682.11,690.62,690.62,688.94,2018-12-27 09:22:47
美元,687.7,682.11,690.62,690.62,688.94,2018-12-27 09:22:42
美元,687.75,682.16,690.67,690.67,688.45,2018-12-27 09:20:03
美元,687.7,682.11,690.62,690.62,688.45,2018-12-27 09:20:10
美元,687.85,682.26,690.77,690.77,688.45,2018-12-27 09:19:56
美元,687.95,682.36,690.87,690.87,688.45,2018-12-27 09:19:47
美元,688,682.41,690.92,690.92,688.45,2018-12-27 09:19:23
美元,687.9,682.31,690.82,690.82,688.45,2018-12-27 09:19:14
美元,687.7,682.11,690.62,690.62,688.45,2018-12-27 09:19:05
美元,687.51,681.91,690.42,690.42,688.45,2018-12-27 08:35:01
美元,687.31,681.71,690.22,690.22,688.45,2018-12-27 08:33:13
美元,687.19,681.6,690.1,690.1,688.45,2018-12-27 08:04:12
美元,687.19,681.6,690.1,690.1,688.45,2018-12-27 07:36:33
美元,687.19,681.6,690.1,690.1,688.45,2018-12-27 07:03:59
美元,687.31,681.71,690.22,690.22,688.45,2018-12-27 06:04:53
美元,687.19,681.6,690.1,690.1,688.45,2018-12-27 05:30:00
美元,687.19,681.6,690.1,690.1,688.45,2018-12-27 05:30:00
美元,687.19,681.6,690.1,690.1,688.45,2018-12-27 05:30:00
美元,687.19,681.6,690.1,690.1,688.45,2018-12-26 23:45:33
美元,687.19,681.6,690.1,690.1,688.45,2018-12-26 23:45:33
美元,687.19,681.6,690.1,690.1,688.45,2018-12-27 00:00:05
美元,687.19,681.6,690.1,690.1,688.45,2018-12-26 23:45:33
美元,687.41,681.81,690.32,690.32,688.45,2018-12-26 22:24:14
美元,687.51,681.91,690.42,690.42,688.45,2018-12-26 21:46:52
美元,687.6,682.01,690.52,690.52,688.45,2018-12-26 20:20:00
美元,687.6,682.01,690.52,690.52,688.45,2018-12-26 18:55:52
美元,687.51,681.91,690.42,690.42,688.45,2018-12-26 18:02:14
美元,687.46,681.86,690.37,690.37,688.45,2018-12-26 17:41:07
美元,687.26,681.66,690.17,690.17,688.45,2018-12-26 17:02:59
美元,687.16,681.57,690.07,690.07,688.45,2018-12-26 16:40:44
美元,687.01,681.42,689.92,689.92,688.45,2018-12-26 16:37:57
美元,686.97,681.38,689.88,689.88,688.45,2018-12-26 16:33:13
美元,686.91,681.32,689.82,689.82,688.45,2018-12-26 16:28:52
美元,686.86,681.27,689.77,689.77,688.45,2018-12-26 16:24:09
美元,686.91,681.32,689.82,689.82,688.45,2018-12-26 16:21:30
美元,686.83,681.24,689.74,689.74,688.45,2018-12-26 16:18:55
美元,686.76,681.17,689.67,689.67,688.45,2018-12-26 16:15:13
美元,686.84,681.25,689.75,689.75,688.45,2018-12-26 16:13:32
美元,686.7,681.11,689.61,689.61,688.45,2018-12-26 16:11:39
美元,686.56,680.97,689.47,689.47,688.45,2018-12-26 16:07:14
美元,686.51,680.92,689.42,689.42,688.45,2018-12-26 16:05:36
美元,686.41,680.82,689.32,689.32,688.45,2018-12-26 16:03:02
美元,686.51,680.92,689.42,689.42,688.45,2018-12-26 15:57:50
美元,686.66,681.07,689.57,689.57,688.45,2018-12-26 15:56:23
美元,686.71,681.12,689.62,689.62,688.45,2018-12-26 15:53:48
美元,686.81,681.22,689.72,689.72,688.45,2018-12-26 15:53:33
美元,686.86,681.27,689.77,689.77,688.45,2018-12-26 15:53:27
美元,686.96,681.37,689.87,689.87,688.45,2018-12-26 15:46:51
美元,687.01,681.42,689.92,689.92,688.45,2018-12-26 15:45:24
美元,687.01,681.42,689.92,689.92,688.45,2018-12-26 15:39:20
美元,687.06,681.47,689.97,689.97,688.45,2018-12-26 15:31:00
美元,687.19,681.6,690.1,690.1,688.45,2018-12-26 15:05:58
美元,687.14,681.55,690.05,690.05,688.45,2018-12-26 15:01:53
美元,687.09,681.5,690,690,688.45,2018-12-26 15:00:47
美元,686.99,681.4,689.9,689.9,688.45,2018-12-26 14:59:21
美元,686.94,681.35,689.85,689.85,688.45,2018-12-26 14:55:47
美元,687.01,681.42,689.92,689.92,688.45,2018-12-26 14:50:15
美元,686.96,681.37,689.87,689.87,688.45,2018-12-26 14:46:32
美元,687.02,681.43,689.93,689.93,688.45,2018-12-26 14:45:08
美元,687.07,681.48,689.98,689.98,688.45,2018-12-26 14:44:27
美元,687.11,681.52,690.02,690.02,688.45,2018-12-26 14:41:31
美元,687.06,681.47,689.97,689.97,688.45,2018-12-26 14:30:39
美元,687.11,681.52,690.02,690.02,688.45,2018-12-26 14:29:14
美元,687.16,681.57,690.07,690.07,688.45,2018-12-26 14:25:57
美元,687.11,681.52,690.02,690.02,688.45,2018-12-26 14:24:15
美元,687.11,681.52,690.02,690.02,688.45,2018-12-26 14:16:55
美元,687.06,681.47,689.97,689.97,688.45,2018-12-26 14:16:44
美元,687.01,681.42,689.92,689.92,688.45,2018-12-26 14:15:46
美元,686.96,681.37,689.87,689.87,688.45,2018-12-26 14:14:41
美元,687.01,681.42,689.92,689.92,688.45,2018-12-26 14:11:59
美元,687.11,681.52,690.02,690.02,688.45,2018-12-26 14:10:38
美元,687.16,681.57,690.07,690.07,688.45,2018-12-26 14:07:57
美元,687.21,681.62,690.12,690.12,688.45,2018-12-26 14:06:49
美元,687.16,681.57,690.07,690.07,688.45,2018-12-26 14:05:29
美元,687.21,681.62,690.12,690.12,688.45,2018-12-26 14:05:00
美元,687.26,681.66,690.17,690.17,688.45,2018-12-26 14:03:14
美元,687.26,681.66,690.17,690.17,688.45,2018-12-26 14:02:38
美元,687.31,681.71,690.22,690.22,688.45,2018-12-26 14:00:29
美元,687.41,681.81,690.32,690.32,688.45,2018-12-26 13:59:58
美元,687.51,681.91,690.42,690.42,688.45,2018-12-26 13:57:06
美元,687.46,681.86,690.37,690.37,688.45,2018-12-26 13:56:57
美元,687.36,681.76,690.27,690.27,688.45,2018-12-26 13:51:50
美元,687.41,681.81,690.32,690.32,688.45,2018-12-26 13:45:06
美元,687.46,681.86,690.37,690.37,688.45,2018-12-26 13:40:26
美元,687.51,681.91,690.42,690.42,688.45,2018-12-26 13:35:07
美元,687.6,682.01,690.52,690.52,688.45,2018-12-26 11:46:46
美元,687.62,682.03,690.54,690.54,688.45,2018-12-26 11:43:58
美元,687.65,682.06,690.57,690.57,688.45,2018-12-26 11:43:12
美元,687.58,681.99,690.5,690.5,688.45,2018-12-26 11:33:06
美元,687.58,681.99,690.5,690.5,688.45,2018-12-26 11:06:28
美元,687.51,681.91,690.42,690.42,688.45,2018-12-26 11:03:32
美元,687.46,681.86,690.37,690.37,688.45,2018-12-26 11:00:53
美元,687.51,681.91,690.42,690.42,688.45,2018-12-26 10:51:22
美元,687.57,681.98,690.49,690.49,688.45,2018-12-26 10:45:32
美元,687.62,682.03,690.54,690.54,688.45,2018-12-26 10:43:49
美元,687.68,682.09,690.6,690.6,688.45,2018-12-26 10:41:49
美元,687.71,682.12,690.63,690.63,688.45,2018-12-26 10:41:11
美元,687.71,682.12,690.63,690.63,688.45,2018-12-26 10:34:24
美元,687.68,682.09,690.6,690.6,688.45,2018-12-26 10:33:01
美元,687.63,682.04,690.55,690.55,688.45,2018-12-26 10:31:09
美元,687.6,682.01,690.52,690.52,688.45,2018-12-26 10:30:00
美元,687.6,682.01,690.52,690.52,688.45,2018-12-26 10:30:00
美元,687.6,682.01,690.52,690.52,688.45,2018-12-26 10:30:00
美元,687.6,682.01,690.52,690.52,688.45,2018-12-26 10:28:16
美元,687.55,681.96,690.47,690.47,688.45,2018-12-26 10:23:25
美元,687.58,681.99,690.5,690.5,688.45,2018-12-26 10:22:31
美元,687.53,681.94,690.45,690.45,688.45,2018-12-26 10:19:11
美元,687.49,681.89,690.4,690.4,688.45,2018-12-26 10:18:28
美元,687.41,681.81,690.32,690.32,688.45,2018-12-26 10:16:05
美元,687.36,681.76,690.27,690.27,688.45,2018-12-26 10:15:27
美元,687.34,681.74,690.25,690.25,688.45,2018-12-26 10:15:08
美元,687.31,681.71,690.22,690.22,688.45,2018-12-26 10:14:58
美元,687.27,681.67,690.18,690.18,688.45,2018-12-26 10:06:13
美元,687.27,681.67,690.18,690.18,688.45,2018-12-26 10:06:13
美元,687.24,681.64,690.15,690.15,688.45,2018-12-26 10:03:51
美元,687.24,681.64,690.15,690.15,688.45,2018-12-26 10:03:35
美元,687.21,681.62,690.12,690.12,688.45,2018-12-26 10:02:40
美元,687.21,681.62,690.12,690.12,688.45,2018-12-26 09:59:48
美元,687.11,681.52,690.02,690.02,688.45,2018-12-26 09:54:41
美元,687.11,681.52,690.02,690.02,688.45,2018-12-26 09:44:58
美元,687.21,681.62,690.12,690.12,688.45,2018-12-26 09:40:52
美元,687.16,681.57,690.07,690.07,688.45,2018-12-26 09:39:28
美元,687.21,681.62,690.12,690.12,688.45,2018-12-26 09:37:43
美元,687.26,681.66,690.17,690.17,688.45,2018-12-26 09:36:22
美元,687.31,681.71,690.22,690.22,688.45,2018-12-26 09:35:32
美元,687.36,681.76,690.27,690.27,688.45,2018-12-26 09:35:23
美元,687.41,681.81,690.32,690.32,688.45,2018-12-26 09:33:46
美元,687.51,681.91,690.42,690.42,688.45,2018-12-26 09:27:28
美元,687.51,681.91,690.42,690.42,688.45,2018-12-26 09:27:24
美元,687.51,681.91,690.42,690.42,689.19,2018-12-26 09:17:16
美元,687.6,682.01,690.52,690.52,689.19,2018-12-26 09:17:11
美元,687.7,682.11,690.62,690.62,689.19,2018-12-26 09:17:03
美元,687.51,681.91,690.42,690.42,689.19,2018-12-26 09:16:57
美元,687.31,681.71,690.22,690.22,689.19,2018-12-26 08:20:17
美元,687.31,681.71,690.22,690.22,689.19,2018-12-26 05:30:00
美元,687.31,681.71,690.22,690.22,689.19,2018-12-26 05:30:00
美元,687.31,681.71,690.22,690.22,689.19,2018-12-26 05:30:00
美元,687.31,681.71,690.22,690.22,689.19,2018-12-26 00:00:05
美元,687.31,681.71,690.22,690.22,689.19,2018-12-25 23:57:56
美元,687.31,681.71,690.22,690.22,689.19,2018-12-25 23:57:56
美元,687.31,681.71,690.22,690.22,689.19,2018-12-25 23:57:56
美元,687.31,681.71,690.22,690.22,689.19,2018-12-25 21:09:22
美元,687.21,681.62,690.12,690.12,689.19,2018-12-25 20:45:14
美元,687.21,681.62,690.12,690.12,689.19,2018-12-25 19:47:00
美元,687.11,681.52,690.02,690.02,689.19,2018-12-25 17:53:53
美元,687.14,681.55,690.05,690.05,689.19,2018-12-25 17:27:45
美元,687.14,681.55,690.05,690.05,689.19,2018-12-25 17:20:57
美元,687.09,681.5,690,690,689.19,2018-12-25 17:20:44
美元,686.96,681.37,689.87,689.87,689.19,2018-12-25 17:18:10
美元,686.96,681.37,689.87,689.87,689.19,2018-12-25 16:52:23
美元,686.86,681.27,689.77,689.77,689.19,2018-12-25 16:47:45
美元,686.91,681.32,689.82,689.82,689.19,2018-12-25 16:42:43
美元,687.01,681.42,689.92,689.92,689.19,2018-12-25 16:42:35
美元,687.28,681.68,690.19,690.19,689.19,2018-12-25 16:33:50
美元,687.33,681.73,690.24,690.24,689.19,2018-12-25 16:18:55
美元,687.28,681.68,690.19,690.19,689.19,2018-12-25 16:18:05
美元,687.23,681.63,690.14,690.14,689.19,2018-12-25 16:17:06
美元,687.16,681.57,690.07,690.07,689.19,2018-12-25 16:06:00
美元,687.05,681.46,689.96,689.96,689.19,2018-12-25 16:05:16
美元,687,681.41,689.91,689.91,689.19,2018-12-25 16:00:04
美元,686.89,681.3,689.8,689.8,689.19,2018-12-25 15:54:19
美元,686.96,681.37,689.87,689.87,689.19,2018-12-25 15:53:37
美元,687.06,681.47,689.97,689.97,689.19,2018-12-25 15:52:02
美元,687.11,681.52,690.02,690.02,689.19,2018-12-25 15:49:52
美元,687.16,681.57,690.07,690.07,689.19,2018-12-25 15:48:49
美元,687.21,681.62,690.12,690.12,689.19,2018-12-25 15:44:40
美元,687.29,681.69,690.2,690.2,689.19,2018-12-25 15:41:55
美元,687.33,681.73,690.24,690.24,689.19,2018-12-25 15:38:44
美元,687.29,681.69,690.2,690.2,689.19,2018-12-25 15:33:40
美元,687.21,681.62,690.12,690.12,689.19,2018-12-25 15:28:23
美元,687.29,681.69,690.2,690.2,689.19,2018-12-25 15:20:32
美元,687.24,681.64,690.15,690.15,689.19,2018-12-25 15:20:00
美元,687.16,681.57,690.07,690.07,689.19,2018-12-25 15:16:37
美元,687.23,681.63,690.14,690.14,689.19,2018-12-25 15:15:24
美元,687.19,681.6,690.1,690.1,689.19,2018-12-25 15:13:16
美元,687.06,681.47,689.97,689.97,689.19,2018-12-25 14:54:52
美元,686.99,681.4,689.9,689.9,689.19,2018-12-25 14:53:35
美元,686.91,681.32,689.82,689.82,689.19,2018-12-25 14:49:28
美元,686.83,681.24,689.74,689.74,689.19,2018-12-25 14:45:35
美元,686.76,681.17,689.67,689.67,689.19,2018-12-25 14:43:28
美元,686.71,681.12,689.62,689.62,689.19,2018-12-25 14:38:49
美元,686.76,681.17,689.67,689.67,689.19,2018-12-25 14:38:35
美元,686.66,681.07,689.57,689.57,689.19,2018-12-25 14:36:07
美元,686.61,681.02,689.52,689.52,689.19,2018-12-25 14:36:00
美元,686.57,680.98,689.48,689.48,689.19,2018-12-25 14:31:02
美元,686.51,680.92,689.42,689.42,689.19,2018-12-25 14:23:29
美元,686.56,680.97,689.47,689.47,689.19,2018-12-25 14:21:23
美元,686.51,680.92,689.42,689.42,689.19,2018-12-25 14:04:47
美元,686.56,680.97,689.47,689.47,689.19,2018-12-25 13:49:50
美元,686.61,681.02,689.52,689.52,689.19,2018-12-25 13:47:44
美元,686.67,681.08,689.58,689.58,689.19,2018-12-25 13:43:52
美元,686.61,681.02,689.52,689.52,689.19,2018-12-25 13:39:00
美元,686.51,680.92,689.42,689.42,689.19,2018-12-25 11:54:04
美元,686.41,680.82,689.32,689.32,689.19,2018-12-25 11:44:54
美元,686.51,680.92,689.42,689.42,689.19,2018-12-25 11:44:32
美元,686.73,681.14,689.64,689.64,689.19,2018-12-25 11:41:13
美元,686.81,681.22,689.72,689.72,689.19,2018-12-25 11:37:27
美元,686.93,681.34,689.84,689.84,689.19,2018-12-25 11:37:21
美元,687.06,681.47,689.97,689.97,689.19,2018-12-25 11:33:19
美元,687.11,681.52,690.02,690.02,689.19,2018-12-25 11:33:09
美元,687.21,681.62,690.12,690.12,689.19,2018-12-25 11:31:39
美元,687.26,681.66,690.17,690.17,689.19,2018-12-25 11:31:29
美元,687.29,681.69,690.2,690.2,689.19,2018-12-25 11:31:24
美元,687.38,681.78,690.29,690.29,689.19,2018-12-25 11:21:17
美元,687.41,681.81,690.32,690.32,689.19,2018-12-25 11:19:16
美元,687.44,681.84,690.35,690.35,689.19,2018-12-25 11:13:17
美元,687.39,681.79,690.3,690.3,689.19,2018-12-25 11:11:15
美元,687.31,681.71,690.22,690.22,689.19,2018-12-25 11:08:07
美元,687.26,681.66,690.17,690.17,689.19,2018-12-25 11:00:30
美元,687.31,681.71,690.22,690.22,689.19,2018-12-25 10:58:40
美元,687.36,681.76,690.27,690.27,689.19,2018-12-25 10:56:57
美元,687.41,681.81,690.32,690.32,689.19,2018-12-25 10:55:34
美元,687.46,681.86,690.37,690.37,689.19,2018-12-25 10:48:57
美元,687.41,681.81,690.32,690.32,689.19,2018-12-25 10:45:06
美元,687.41,681.81,690.32,690.32,689.19,2018-12-25 10:41:37
美元,687.31,681.71,690.22,690.22,689.19,2018-12-25 10:34:00
美元,687.46,681.86,690.37,690.37,689.19,2018-12-25 10:30:00
美元,687.46,681.86,690.37,690.37,689.19,2018-12-25 10:30:00
美元,687.46,681.86,690.37,690.37,689.19,2018-12-25 10:30:00
美元,687.46,681.86,690.37,690.37,689.19,2018-12-25 10:25:55
美元,687.46,681.86,690.37,690.37,689.19,2018-12-25 10:25:55
美元,687.41,681.81,690.32,690.32,689.19,2018-12-25 10:23:36
美元,687.46,681.86,690.37,690.37,689.19,2018-12-25 10:19:22
美元,687.51,681.91,690.42,690.42,689.19,2018-12-25 10:17:27
美元,687.41,681.81,690.32,690.32,689.19,2018-12-25 10:14:03
美元,687.49,681.89,690.4,690.4,689.19,2018-12-25 10:13:53
美元,687.56,681.97,690.48,690.48,689.19,2018-12-25 10:13:10
美元,687.65,682.06,690.57,690.57,689.19,2018-12-25 10:11:07
美元,687.7,682.11,690.62,690.62,689.19,2018-12-25 10:08:21
美元,687.7,682.11,690.62,690.62,689.19,2018-12-25 10:07:27
美元,687.7,682.11,690.62,690.62,689.19,2018-12-25 10:06:34
美元,687.7,682.11,690.62,690.62,689.19,2018-12-25 10:06:20
美元,687.7,682.11,690.62,690.62,689.19,2018-12-25 10:05:46
美元,687.7,682.11,690.62,690.62,689.19,2018-12-25 10:05:13
美元,687.7,682.11,690.62,690.62,689.19,2018-12-25 09:47:31
美元,687.7,682.11,690.62,690.62,689.19,2018-12-25 09:47:02
美元,687.8,682.21,690.72,690.72,689.19,2018-12-25 09:46:51
美元,687.9,682.31,690.82,690.82,689.19,2018-12-25 09:46:08
美元,688,682.41,690.92,690.92,689.19,2018-12-25 09:43:48
美元,687.92,682.33,690.84,690.84,689.19,2018-12-25 09:41:10
美元,687.85,682.26,690.77,690.77,689.19,2018-12-25 09:39:58
美元,687.9,682.31,690.82,690.82,689.19,2018-12-25 09:39:30
美元,688,682.41,690.92,690.92,689.19,2018-12-25 09:38:37
美元,688.05,682.46,690.97,690.97,689.19,2018-12-25 09:37:31
美元,688.1,682.51,691.02,691.02,689.19,2018-12-25 09:35:37
美元,688.3,682.7,691.22,691.22,689.19,2018-12-25 09:30:54
美元,688.4,682.8,691.32,691.32,689.19,2018-12-25 09:30:47
美元,688.7,683.1,691.62,691.62,689.19,2018-12-25 09:23:58
美元,688.7,683.1,691.62,691.62,689.19,2018-12-25 09:23:54
美元,688.7,683.1,691.62,691.62,690.06,2018-12-25 09:18:24
美元,688.9,683.3,691.82,691.82,690.06,2018-12-25 09:18:01
美元,689,683.4,691.92,691.92,690.06,2018-12-25 09:18:06
美元,688.9,683.3,691.82,691.82,690.06,2018-12-25 09:18:13
美元,688.8,683.2,691.72,691.72,690.06,2018-12-25 09:18:18
美元,688.8,683.2,691.72,691.72,690.06,2018-12-25 09:17:56
美元,688.7,683.1,691.62,691.62,690.06,2018-12-25 08:50:33
美元,688.7,683.1,691.62,691.62,690.06,2018-12-25 08:04:43
美元,688.7,683.1,691.62,691.62,690.06,2018-12-25 08:04:38
美元,688.7,683.1,691.62,691.62,690.06,2018-12-25 06:50:52
美元,688.7,683.1,691.62,691.62,690.06,2018-12-25 05:30:00
美元,688.7,683.1,691.62,691.62,690.06,2018-12-25 05:30:00
美元,688.7,683.1,691.62,691.62,690.06,2018-12-25 05:30:00
美元,688.7,683.1,691.62,691.62,690.06,2018-12-25 00:38:29
美元,688.7,683.1,691.62,691.62,690.06,2018-12-24 22:58:14
美元,688.7,683.1,691.62,691.62,690.06,2018-12-25 00:00:05
美元,688.7,683.1,691.62,691.62,690.06,2018-12-24 22:58:14
美元,688.7,683.1,691.62,691.62,690.06,2018-12-24 22:58:14
美元,688.8,683.2,691.72,691.72,690.06,2018-12-24 22:46:29
美元,688.8,683.2,691.72,691.72,690.06,2018-12-24 22:01:35
美元,688.8,683.2,691.72,691.72,690.06,2018-12-24 21:58:02
美元,688.8,683.2,691.72,691.72,690.06,2018-12-24 21:55:40
美元,688.8,683.2,691.72,691.72,690.06,2018-12-24 21:51:48
美元,688.8,683.2,691.72,691.72,690.06,2018-12-24 21:49:14
美元,688.8,683.2,691.72,691.72,690.06,2018-12-24 20:49:29
美元,688.7,683.1,691.62,691.62,690.06,2018-12-24 19:25:16
美元,688.6,683,691.52,691.52,690.06,2018-12-24 19:07:02
美元,688.6,683,691.52,691.52,690.06,2018-12-24 18:09:18
美元,688.52,682.92,691.44,691.44,690.06,2018-12-24 17:43:50
美元,688.52,682.92,691.44,691.44,690.06,2018-12-24 17:20:45
美元,688.52,682.92,691.44,691.44,690.06,2018-12-24 17:15:12
美元,688.52,682.92,691.44,691.44,690.06,2018-12-24 16:41:12
美元,688.48,682.88,691.4,691.4,690.06,2018-12-24 16:37:53
美元,688.45,682.85,691.37,691.37,690.06,2018-12-24 16:31:44
美元,688.4,682.8,691.32,691.32,690.06,2018-12-24 16:31:04
美元,688.3,682.7,691.22,691.22,690.06,2018-12-24 16:30:10
美元,688.25,682.65,691.17,691.17,690.06,2018-12-24 16:25:00
美元,688.3,682.7,691.22,691.22,690.06,2018-12-24 16:18:29
美元,688.23,682.63,691.15,691.15,690.06,2018-12-24 16:14:56
美元,688.3,682.7,691.22,691.22,690.06,2018-12-24 16:13:08
美元,688.3,682.7,691.22,691.22,690.06,2018-12-24 16:12:49
美元,688.38,682.78,691.3,691.3,690.06,2018-12-24 16:11:23
美元,688.3,682.7,691.22,691.22,690.06,2018-12-24 16:09:58
美元,688.35,682.75,691.27,691.27,690.06,2018-12-24 16:06:39
美元,688.35,682.75,691.27,691.27,690.06,2018-12-24 16:06:36
美元,688.4,682.8,691.32,691.32,690.06,2018-12-24 16:04:49
美元,688.45,682.85,691.37,691.37,690.06,2018-12-24 16:04:38
美元,688.52,682.92,691.44,691.44,690.06,2018-12-24 16:03:32
美元,688.6,683,691.52,691.52,690.06,2018-12-24 15:44:40
美元,688.65,683.05,691.57,691.57,690.06,2018-12-24 15:43:24
美元,688.62,683.02,691.54,691.54,690.06,2018-12-24 15:41:56
美元,688.58,682.98,691.5,691.5,690.06,2018-12-24 15:39:16
美元,688.44,682.84,691.36,691.36,690.06,2018-12-24 15:37:57
美元,688.4,682.8,691.32,691.32,690.06,2018-12-24 15:29:03
美元,688.45,682.85,691.37,691.37,690.06,2018-12-24 15:22:23
美元,688.4,682.8,691.32,691.32,690.06,2018-12-24 15:07:52
美元,688.5,682.9,691.42,691.42,690.06,2018-12-24 15:00:16
美元,688.47,682.87,691.39,691.39,690.06,2018-12-24 14:57:19
美元,688.4,682.8,691.32,691.32,690.06,2018-12-24 14:50:21
美元,688.3,682.7,691.22,691.22,690.06,2018-12-24 14:50:02
美元,688.4,682.8,691.32,691.32,690.06,2018-12-24 14:49:14
美元,688.5,682.9,691.42,691.42,690.06,2018-12-24 14:43:15
美元,688.52,682.92,691.44,691.44,690.06,2018-12-24 14:42:16
美元,688.55,682.95,691.47,691.47,690.06,2018-12-24 14:36:14
美元,688.52,682.92,691.44,691.44,690.06,2018-12-24 14:32:19
美元,688.49,682.89,691.41,691.41,690.06,2018-12-24 14:29:19
美元,688.4,682.8,691.32,691.32,690.06,2018-12-24 14:24:31
美元,688.38,682.78,691.3,691.3,690.06,2018-12-24 14:23:04
美元,688.33,682.73,691.25,691.25,690.06,2018-12-24 14:22:52
美元,688.28,682.68,691.2,691.2,690.06,2018-12-24 14:21:27
美元,688.25,682.65,691.17,691.17,690.06,2018-12-24 14:09:54
美元,688.3,682.7,691.22,691.22,690.06,2018-12-24 14:05:37
美元,688.25,682.65,691.17,691.17,690.06,2018-12-24 14:03:59
美元,688.2,682.61,691.12,691.12,690.06,2018-12-24 14:03:33
美元,688.1,682.51,691.02,691.02,690.06,2018-12-24 14:00:02
美元,688.2,682.61,691.12,691.12,690.06,2018-12-24 13:59:38
美元,688.3,682.7,691.22,691.22,690.06,2018-12-24 13:50:34
美元,688.35,682.75,691.27,691.27,690.06,2018-12-24 13:50:26
美元,688.42,682.82,691.34,691.34,690.06,2018-12-24 13:46:22
美元,688.5,682.9,691.42,691.42,690.06,2018-12-24 13:43:14
美元,688.6,683,691.52,691.52,690.06,2018-12-24 13:40:42
美元,688.68,683.08,691.6,691.6,690.06,2018-12-24 13:33:12
美元,688.6,683,691.52,691.52,690.06,2018-12-24 13:21:18
美元,688.5,682.9,691.42,691.42,690.06,2018-12-24 12:09:13
美元,688.52,682.92,691.44,691.44,690.06,2018-12-24 11:35:43
美元,688.48,682.88,691.4,691.4,690.06,2018-12-24 11:29:08
美元,688.43,682.83,691.35,691.35,690.06,2018-12-24 11:27:46
美元,688.38,682.78,691.3,691.3,690.06,2018-12-24 11:21:56
美元,688.42,682.82,691.34,691.34,690.06,2018-12-24 11:21:47
美元,688.35,682.75,691.27,691.27,690.06,2018-12-24 11:18:52
美元,688.4,682.8,691.32,691.32,690.06,2018-12-24 11:17:35
美元,688.5,682.9,691.42,691.42,690.06,2018-12-24 11:17:25
美元,688.5,682.9,691.42,691.42,690.06,2018-12-24 11:17:20
美元,688.62,683.02,691.54,691.54,690.06,2018-12-24 11:16:23
美元,688.7,683.1,691.62,691.62,690.06,2018-12-24 11:15:48
美元,688.78,683.18,691.7,691.7,690.06,2018-12-24 11:15:41
美元,688.88,683.28,691.8,691.8,690.06,2018-12-24 11:10:00
美元,688.93,683.33,691.85,691.85,690.06,2018-12-24 11:01:35
美元,688.93,683.33,691.85,691.85,690.06,2018-12-24 11:01:06
美元,688.85,683.25,691.77,691.77,690.06,2018-12-24 10:54:20
美元,688.9,683.3,691.82,691.82,690.06,2018-12-24 10:53:46
美元,689.02,683.42,691.94,691.94,690.06,2018-12-24 10:43:20
美元,688.95,683.35,691.87,691.87,690.06,2018-12-24 10:42:45
美元,688.9,683.3,691.82,691.82,690.06,2018-12-24 10:31:31
美元,688.95,683.35,691.87,691.87,690.06,2018-12-24 10:30:00
美元,688.95,683.35,691.87,691.87,690.06,2018-12-24 10:30:00
美元,688.95,683.35,691.87,691.87,690.06,2018-12-24 10:30:00
美元,688.95,683.35,691.87,691.87,690.06,2018-12-24 10:29:00
美元,689,683.4,691.92,691.92,690.06,2018-12-24 10:28:22
美元,689.1,683.5,692.02,692.02,690.06,2018-12-24 10:28:16
美元,689.2,683.6,692.12,692.12,690.06,2018-12-24 10:28:09
美元,689.3,683.69,692.22,692.22,690.06,2018-12-24 10:27:29
美元,689.4,683.79,692.32,692.32,690.06,2018-12-24 10:27:20
美元,689.6,683.99,692.52,692.52,690.06,2018-12-24 10:23:24
美元,689.65,684.04,692.57,692.57,690.06,2018-12-24 10:22:21
美元,689.7,684.09,692.62,692.62,690.06,2018-12-24 10:22:11
美元,689.75,684.14,692.67,692.67,690.06,2018-12-24 10:20:13
美元,689.8,684.19,692.72,692.72,690.06,2018-12-24 10:18:02
美元,689.75,684.14,692.67,692.67,690.06,2018-12-24 10:14:55
美元,689.8,684.19,692.72,692.72,690.06,2018-12-24 10:14:44
美元,689.85,684.24,692.77,692.77,690.06,2018-12-24 10:14:37
美元,689.9,684.29,692.82,692.82,690.06,2018-12-24 10:08:12
美元,689.9,684.29,692.82,692.82,690.06,2018-12-24 10:07:10
美元,689.9,684.29,692.82,692.82,690.06,2018-12-24 10:07:10
美元,689.85,684.24,692.77,692.77,690.06,2018-12-24 10:06:15
美元,689.8,684.19,692.72,692.72,690.06,2018-12-24 10:02:39
美元,689.8,684.19,692.72,692.72,690.06,2018-12-24 10:02:31
美元,689.8,684.19,692.72,692.72,690.06,2018-12-24 10:01:34
美元,689.75,684.14,692.67,692.67,690.06,2018-12-24 09:55:12
美元,689.82,684.21,692.74,692.74,690.06,2018-12-24 09:53:37
美元,689.75,684.14,692.67,692.67,690.06,2018-12-24 09:51:37
美元,689.69,684.08,692.61,692.61,690.06,2018-12-24 09:45:44
美元,689.6,683.99,692.52,692.52,690.06,2018-12-24 09:42:08
美元,689.7,684.09,692.62,692.62,690.06,2018-12-24 09:41:24
